seed,severity,condition,mode,missing_count,missing_accuracy,macro_object_accuracy,worst_object_accuracy,missing_brier,missing_ece,cross_object_leakage_rate,outside_hallucination_rate
10,extreme,corrupt,object_separated_memory,345,0.5681159420289855,0.5673418744114912,0.5412844036697247,0.10008112561204846,0.18317188295700948,0.11066386962707135,0
10,extreme,corrupt,object_contour_memory,345,0.5652173913043478,0.5642837704359561,0.5321100917431193,0.091675784633774,0.15986714271049904,0.10528174518648549,0
10,extreme,corrupt,shuffled_object_memory_control,345,0,0,0,0.2787059037888761,0.7620141790378299,0.9849477051588672,0
10,extreme,corrupt,oracle,345,1,1,1,0,0,0,0
11,standard,clean,present_only,158,0.5063291139240507,0.5066666666666667,0.48148148148148145,0.08344649566331211,0.01867543319111964,0,0
11,standard,clean,global_scene_memory,158,0.44936708860759494,0.4506172839506173,0.35185185185185186,0.10584469608286111,0.20150914046613913,0.1428179832846982,0
11,standard,clean,object_separated_memory,158,0.7658227848101266,0.7661728395061728,0.7037037037037037,0.059611268189484805,0.12790134795543512,0.036842890731244755,0
11,standard,clean,object_contour_memory,158,0.7531645569620253,0.7528395061728395,0.7037037037037037,0.05549295660658986,0.08857378444445754,0.032437355495806466,0
11,standard,clean,shuffled_object_memory_control,158,0,0,0,0.29816447316848466,0.8524349284630012,0.9864285023689014,0
11,standard,clean,oracle,158,1,1,1,0,0,0,0
11,standard,corrupt,present_only,158,0.5063291139240507,0.5066666666666667,0.48148148148148145,0.08344649566331211,0.01867543319111964,0,0
11,standard,corrupt,global_scene_memory,158,0.4240506329113924,0.42444444444444446,0.2037037037037037,0.10846711677329036,0.19338014377073653,0.2582509013923673,0
11,standard,corrupt,object_separated_memory,158,0.5506329113924051,0.5503703703703704,0.54,0.10748826225762266,0.20774813035491377,0.1019212679479778,0
11,standard,corrupt,object_contour_memory,158,0.5506329113924051,0.5498765432098766,0.52,0.09784007219178531,0.19846184645355175,0.09924566031010401,0
11,standard,corrupt,shuffled_object_memory_control,158,0,0,0,0.2786183223742519,0.7533974190919327,0.9850750442642693,0
11,standard,corrupt,oracle,158,1,1,1,0,0,0,0
11,hard,clean,present_only,257,0.5136186770428015,0.5139802142535532,0.47126436781609193,0.08325328508724933,0.005329951544963185,0,0
11,hard,clean,global_scene_memory,257,0.45136186770428016,0.45128747525719776,0.4090909090909091,0.11422795687372894,0.22039430886100414,0.11852895360945628,0
11,hard,clean,object_separated_memory,257,0.7665369649805448,0.7668835113116023,0.7011494252873564,0.05484622129410524,0.12264696332252914,0.036563298128031135,0
11,hard,clean,object_contour_memory,257,0.7665369649805448,0.7668835113116023,0.7011494252873564,0.05178408336827864,0.04889387834299959,0.03166537524552092,0
11,hard,clean,shuffled_object_memory_control,257,0,0,0,0.29562689169522754,0.8461523840681001,0.9852383182606557,0
11,hard,clean,oracle,257,1,1,1,0,0,0,0
11,hard,corrupt,present_only,257,0.5136186770428015,0.5139802142535532,0.47126436781609193,0.08325328508724933,0.005329951544963185,0,0
11,hard,corrupt,global_scene_memory,257,0.5291828793774319,0.5280506919489257,0.47560975609756095,0.10781253665652192,0.19424653453113133,0.13106846781067988,0
11,hard,corrupt,object_separated_memory,257,0.6303501945525292,0.6298020151047905,0.6091954022988506,0.09138770738137457,0.13282150172761603,0.10949827043464147,0
11,hard,corrupt,object_contour_memory,257,0.622568093385214,0.6221391798557484,0.5862068965517241,0.08460099154262958,0.09728717557603654,0.10429564706949641,0
11,hard,corrupt,shuffled_object_memory_control,257,0,0,0,0.27870418540042163,0.7568927359297937,0.9859825249321049,0
11,hard,corrupt,oracle,257,1,1,1,0,0,0,0
11,extreme,clean,present_only,347,0.5043227665706052,0.5045888309098677,0.4745762711864407,0.08342961124061608,0.022143855325327477,0,0
11,extreme,clean,global_scene_memory,347,0.47262247838616717,0.47153215677642396,0.42727272727272725,0.10395169340450473,0.198388755622463,0.075677127708173,0
11,extreme,clean,object_separated_memory,347,0.7377521613832853,0.7389959990159393,0.7033898305084746,0.060717065525083824,0.09815098546557044,0.03194302877483198,0
11,extreme,clean,object_contour_memory,347,0.7406340057636888,0.7411570483355129,0.7203389830508474,0.05760147437678099,0.04629141078987618,0.02751171479439391,0
11,extreme,clean,shuffled_object_memory_control,347,0,0,0,0.2944815609796265,0.8359364912865289,0.986003506199673,0
11,extreme,clean,oracle,347,1,1,1,0,0,0,0
11,extreme,corrupt,present_only,347,0.5043227665706052,0.5045888309098677,0.4745762711864407,0.08342961124061608,0.022143855325327477,0,0
11,extreme,corrupt,global_scene_memory,347,0.42939481268011526,0.4286223580341227,0.39090909090909093,0.12223651376476397,0.23182051368906742,0.14624566555771887,0
11,extreme,corrupt,object_separated_memory,347,0.5821325648414986,0.581563102899095,0.5545454545454546,0.10263361648068263,0.18193480862188388,0.09548725131921926,0
11,extreme,corrupt,object_contour_memory,347,0.590778097982709,0.590654011990004,0.5630252100840336,0.09388748240468235,0.1329243629272682,0.09154201645817041,0
11,extreme,corrupt,shuffled_object_memory_control,347,0,0,0,0.2735511787481313,0.7336579237620662,0.9854286716247044,0
11,extreme,corrupt,oracle,347,1,1,1,0,0,0,0
12,standard,clean,present_only,150,0.5,0.4997252234227025,0.4489795918367347,0.0836036432180916,0.02952726112843118,0,0
12,standard,clean,global_scene_memory,150,0.4066666666666667,0.4067680405495531,0.37254901960784315,0.12499266188870961,0.2945091530964934,0.0801093531464161,0
12,standard,clean,object_separated_memory,150,0.7666666666666667,0.7666186474589836,0.66,0.06284012468390962,0.1368952701481154,0.030728300270809587,0
12,standard,clean,object_contour_memory,150,0.76,0.7602134187008137,0.68,0.05860042463662078,0.08425259295394433,0.026537102160222117,0
12,standard,clean,shuffled_object_memory_control,150,0,0,0,0.29889415611683545,0.8627613615263605,0.9827998237796387,0
12,standard,clean,oracle,150,1,1,1,0,0,0,0
12,standard,corrupt,present_only,150,0.5,0.4997252234227025,0.4489795918367347,0.0836036432180916,0.02952726112843118,0,0
12,standard,corrupt,global_scene_memory,150,0.4,0.39932773109243697,0.24,0.12043190178082104,0.23170981876393965,0.15192745094005622,0
12,standard,corrupt,object_separated_memory,150,0.5466666666666666,0.5466746698679472,0.5294117647058824,0.10278127572038241,0.19386850546344714,0.11151729041993494,0
12,standard,corrupt,object_contour_memory,150,0.56,0.5601493930905695,0.5490196078431373,0.09423519327334343,0.15341827387990303,0.10755865406705094,0
12,standard,corrupt,shuffled_object_memory_control,150,0,0,0,0.27919761048228825,0.7598118576682754,0.9864957737508153,0
12,standard,corrupt,oracle,150,1,1,1,0,0,0,0
12,hard,clean,present_only,244,0.5,0.4997960979721355,0.4625,0.08387507531457966,0.04165585816254458,0,0
12,hard,clean,global_scene_memory,244,0.5040983606557377,0.5042162477068769,0.4939759036144578,0.10862372571321574,0.20882198033802124,0.060489995244078366,0
12,hard,clean,object_separated_memory,244,0.7418032786885246,0.7424959095641827,0.6867469879518072,0.060002107124710435,0.0844134764953259,0.04153828345944367,0
12,hard,clean,object_contour_memory,244,0.7336065573770492,0.7342140165600674,0.6867469879518072,0.05732874615204886,0.04773615525350351,0.036705668507962454,0
12,hard,clean,shuffled_object_memory_control,244,0,0,0,0.29222137710264806,0.8233166037958954,0.9834155291718788,0
12,hard,clean,oracle,244,1,1,1,0,0,0,0
12,hard,corrupt,present_only,244,0.5,0.4997960979721355,0.4625,0.08387507531457966,0.04165585816254458,0,0
12,hard,corrupt,global_scene_memory,244,0.4918032786885246,0.4920651742773563,0.4578313253012048,0.11316417918995171,0.20427285730250178,0.11134902673239191,0
12,hard,corrupt,object_separated_memory,244,0.569672131147541,0.569718379691606,0.55,0.09595387237275314,0.17549948703089419,0.10155389390383233,0
12,hard,corrupt,object_contour_memory,244,0.5737704918032787,0.5739842084386931,0.5421686746987951,0.08827550409053683,0.12205194052106733,0.09762041717124202,0
12,hard,corrupt,shuffled_object_memory_control,244,0,0,0,0.2775972609932334,0.7547849579461006,0.9847694971680437,0
12,hard,corrupt,oracle,244,1,1,1,0,0,0,0
12,extreme,clean,present_only,328,0.49085365853658536,0.49101701089468675,0.4594594594594595,0.08386867750635822,0.047372360172663774,0,0
12,extreme,clean,global_scene_memory,328,0.5152439024390244,0.5147402754436393,0.44036697247706424,0.10484536351840783,0.19472858942507904,0.05842936367607416,0
12,extreme,clean,object_separated_memory,328,0.7896341463414634,0.7888262880617621,0.6759259259259259,0.052590222001836315,0.08833156824716676,0.03341829695318519,0
12,extreme,clean,object_contour_memory,328,0.7987804878048781,0.7980855473210213,0.7037037037037037,0.05061786195565143,0.027489257410145195,0.028777833213623812,0
12,extreme,clean,shuffled_object_memory_control,328,0,0,0,0.2973791623238427,0.8505385765560592,0.9866182689120281,0
12,extreme,clean,oracle,328,1,1,1,0,0,0,0
12,extreme,corrupt,present_only,328,0.49085365853658536,0.49101701089468675,0.4594594594594595,0.08386867750635822,0.047372360172663774,0,0
12,extreme,corrupt,global_scene_memory,328,0.47865853658536583,0.47878765615768676,0.44036697247706424,0.11180847762105929,0.19915651596280876,0.13309200971173227,0
12,extreme,corrupt,object_separated_memory,328,0.6036585365853658,0.6030977460641068,0.5462962962962963,0.09104681859105253,0.14006711450430237,0.10814738135314436,0
12,extreme,corrupt,object_contour_memory,328,0.6189024390243902,0.6181678620516541,0.5462962962962963,0.08452162898448966,0.08852127376995551,0.10447183965208458,0
12,extreme,corrupt,shuffled_object_memory_control,328,0,0,0,0.27341225346056763,0.7312597812690969,0.9848141182312156,0
12,extreme,corrupt,oracle,328,1,1,1,0,0,0,0
13,standard,clean,present_only,149,0.4966442953020134,0.4983102215245072,0.4230769230769231,0.08408265104520815,0.023669702780442392,0,0
13,standard,clean,global_scene_memory,149,0.5100671140939598,0.5127660038374324,0.4230769230769231,0.10741525094739421,0.23118416871300673,0.07576644426502954,0
13,standard,clean,object_separated_memory,149,0.7651006711409396,0.7655895691609977,0.75,0.05473037661138582,0.09678044972213352,0.05095134453670194,0
13,standard,clean,object_contour_memory,149,0.7718120805369127,0.772392290249433,0.75,0.05193422644955283,0.03188710277766496,0.044513317553059935,0
13,standard,clean,shuffled_object_memory_control,149,0,0,0,0.2931619635510463,0.8265526864198673,0.9856504528592691,0
13,standard,clean,oracle,149,1,1,1,0,0,0,0
13,standard,corrupt,present_only,149,0.4966442953020134,0.4983102215245072,0.4230769230769231,0.08408265104520815,0.023669702780442392,0,0
13,standard,corrupt,global_scene_memory,149,0.4899328859060403,0.49218341182626896,0.40384615384615385,0.11716632653002564,0.22980215168154283,0.1299734613325065,0
13,standard,corrupt,object_separated_memory,149,0.6174496644295302,0.6165838130123844,0.5416666666666666,0.09846807562060371,0.1660076672907146,0.12345652148401512,0
13,standard,corrupt,object_contour_memory,149,0.6375838926174496,0.6374171463457178,0.6041666666666666,0.09025653321655631,0.1169928954030629,0.11633200620924146,0
13,standard,corrupt,shuffled_object_memory_control,149,0,0,0,0.2775923196544813,0.7519535684394468,0.9848088163347896,0
13,standard,corrupt,oracle,149,1,1,1,0,0,0,0
13,hard,clean,present_only,243,0.5020576131687243,0.5031521469347232,0.4588235294117647,0.08406005410193322,0.022303592728231125,0,0
13,hard,clean,global_scene_memory,243,0.5761316872427984,0.5767187887813353,0.5529411764705883,0.0937943265545267,0.16285172790178343,0.040901264404863136,0
13,hard,clean,object_separated_memory,243,0.7736625514403292,0.7715065773144701,0.6582278481012658,0.052658995687970264,0.08125075268216075,0.03565742995233088,0
13,hard,clean,object_contour_memory,243,0.7818930041152263,0.7796475552246215,0.6582278481012658,0.050833466613946,0.05698470727511096,0.03096042517550129,0
13,hard,clean,shuffled_object_memory_control,243,0,0,0,0.29472780326088394,0.8314644139238718,0.9858149984430913,0
13,hard,clean,oracle,243,1,1,1,0,0,0,0
13,hard,corrupt,present_only,243,0.5020576131687243,0.5031521469347232,0.4588235294117647,0.08406005410193322,0.022303592728231125,0,0
13,hard,corrupt,global_scene_memory,243,0.5185185185185185,0.5203276247207743,0.4470588235294118,0.10323598653092399,0.1486978281009419,0.11458464245989487,0
13,hard,corrupt,object_separated_memory,243,0.5925925925925926,0.5924050632911392,0.5822784810126582,0.08939845901017707,0.14329699801472168,0.10777220632310798,0
13,hard,corrupt,object_contour_memory,243,0.588477366255144,0.5887813353189376,0.5764705882352941,0.08311556370903331,0.10649478929936368,0.1031959118545791,0
13,hard,corrupt,shuffled_object_memory_control,243,0,0,0,0.2742041420702243,0.730149375908221,0.9854995622312295,0
13,hard,corrupt,oracle,243,1,1,1,0,0,0,0
13,extreme,clean,present_only,326,0.49693251533742333,0.49707602339181284,0.4811320754716981,0.08344491940657559,0.023935006781950263,0,0
13,extreme,clean,global_scene_memory,326,0.588957055214724,0.5920776784729118,0.4649122807017544,0.09139492557297452,0.12771153902561744,0.051619923009715754,0
13,extreme,clean,object_separated_memory,326,0.745398773006135,0.7445106476884034,0.6886792452830188,0.06104482857410791,0.08015627035665598,0.029050174213183646,0
13,extreme,clean,object_contour_memory,326,0.7423312883435583,0.7409246386406266,0.6792452830188679,0.058428008390715686,0.0511556500119814,0.02505018323852051,0
13,extreme,clean,shuffled_object_memory_control,326,0,0,0,0.29535749388752425,0.8388992331081724,0.9857142135856273,0
13,extreme,clean,oracle,326,1,1,1,0,0,0,0
13,extreme,corrupt,present_only,326,0.49693251533742333,0.49707602339181284,0.4811320754716981,0.08344491940657559,0.023935006781950263,0,0
13,extreme,corrupt,global_scene_memory,326,0.46932515337423314,0.46855345911949686,0.4056603773584906,0.1108927103704882,0.17149586649312976,0.13775549211676955,0
13,extreme,corrupt,object_separated_memory,326,0.6288343558282209,0.6278825995807127,0.5754716981132075,0.08824277082895479,0.14302772447888173,0.10566001356422515,0
13,extreme,corrupt,object_contour_memory,326,0.6380368098159509,0.6370958843650006,0.5754716981132075,0.08152599682530973,0.08362370909403748,0.10126606500079967,0
13,extreme,corrupt,shuffled_object_memory_control,326,0,0,0,0.27805019493096217,0.7545143448627174,0.9857346551855598,0
13,extreme,corrupt,oracle,326,1,1,1,0,0,0,0
14,standard,clean,present_only,153,0.49019607843137253,0.49096028154851684,0.4230769230769231,0.08341523263129914,0.02965878831891805,0,0
14,standard,clean,global_scene_memory,153,0.43137254901960786,0.4325087983911513,0.34615384615384615,0.12677141854085355,0.2979072382761675,0.101140027264128,0
14,standard,clean,object_separated_memory,153,0.8235294117647058,0.8238662644544997,0.7884615384615384,0.041503151962341917,0.06361891550351073,0.03922330062219495,0
14,standard,clean,object_contour_memory,153,0.7973856209150327,0.7977174459527401,0.7692307692307693,0.04103969902602432,0.06584588011356055,0.03415622151822861,0
14,standard,clean,shuffled_object_memory_control,153,0,0,0,0.2950575325709767,0.8396039308364935,0.9852178682807449,0
14,standard,clean,oracle,153,1,1,1,0,0,0,0
14,standard,corrupt,present_only,153,0.49019607843137253,0.49096028154851684,0.4230769230769231,0.08341523263129914,0.02965878831891805,0,0
14,standard,corrupt,global_scene_memory,153,0.41830065359477125,0.41943690296631475,0.34615384615384615,0.13337692314256588,0.30629677905422703,0.1539000084965492,0
14,standard,corrupt,object_separated_memory,153,0.6405228758169934,0.6400452488687783,0.6,0.09146569150207307,0.17942630006333432,0.11017641757636679,0
14,standard,corrupt,object_contour_memory,153,0.6601307189542484,0.6597888386123681,0.64,0.08357461238219928,0.14181502799107498,0.10491118875634356,0
14,standard,corrupt,shuffled_object_memory_control,153,0,0,0,0.2746879287689995,0.7365399742422014,0.9852042421632214,0
14,standard,corrupt,oracle,153,1,1,1,0,0,0,0
14,hard,clean,present_only,248,0.5080645161290323,0.5080332946186604,0.5,0.0836249818369879,0.026614991544958833,0,0
14,hard,clean,global_scene_memory,248,0.5161290322580645,0.5163569492837786,0.4880952380952381,0.11254262432570813,0.2208432448668119,0.04301940840528786,0
14,hard,clean,object_separated_memory,248,0.8064516129032258,0.8066202090592335,0.7857142857142857,0.04275017125140596,0.04387565772672315,0.03245350534219274,0
14,hard,clean,object_contour_memory,248,0.8064516129032258,0.8068137824235384,0.7619047619047619,0.04215978749813402,0.04903651001742057,0.028078584956029818,0
14,hard,clean,shuffled_object_memory_control,248,0,0,0,0.29501834990690345,0.8425467067470216,0.9858461016777045,0
14,hard,clean,oracle,248,1,1,1,0,0,0,0
14,hard,corrupt,present_only,248,0.5080645161290323,0.5080332946186604,0.5,0.0836249818369879,0.026614991544958833,0,0
14,hard,corrupt,global_scene_memory,248,0.43951612903225806,0.43970189701897017,0.4166666666666667,0.11756232814315624,0.21861185960140694,0.12084630398938014,0
14,hard,corrupt,object_separated_memory,248,0.6411290322580645,0.6409214092140921,0.6219512195121951,0.08560390217631389,0.10537450448900898,0.10398444172595377,0
14,hard,corrupt,object_contour_memory,248,0.6491935483870968,0.6489547038327527,0.6219512195121951,0.07998896001018577,0.08097106064044783,0.09967494646880405,0
14,hard,corrupt,shuffled_object_memory_control,248,0,0,0,0.275910868534747,0.7411800760682582,0.9852691155824841,0
14,hard,corrupt,oracle,248,1,1,1,0,0,0,0
14,extreme,clean,present_only,334,0.5089820359281437,0.5092252348889517,0.48672566371681414,0.08458969734106705,0.03937596745284522,0,0
14,extreme,clean,global_scene_memory,334,0.5718562874251497,0.5721058951147446,0.5398230088495575,0.10193221126112002,0.14929143639992373,0.04888110431060337,0
14,extreme,clean,object_separated_memory,334,0.7754491017964071,0.7756121366740835,0.7117117117117117,0.052492874659564405,0.07596604331171905,0.03602781279715759,0
14,extreme,clean,object_contour_memory,334,0.7784431137724551,0.7785619891814582,0.7117117117117117,0.05041966603311715,0.018928472267266645,0.03138951506863005,0
14,extreme,clean,shuffled_object_memory_control,334,0,0,0,0.29632177676398525,0.8473134992449534,0.9852746727823783,0
14,extreme,clean,oracle,334,1,1,1,0,0,0,0
14,extreme,corrupt,present_only,334,0.5089820359281437,0.5092252348889517,0.48672566371681414,0.08458969734106705,0.03937596745284522,0,0
14,extreme,corrupt,global_scene_memory,334,0.5119760479041916,0.5119049862412695,0.4909090909090909,0.11117664438895795,0.16472298384818615,0.11509829074918587,0
14,extreme,corrupt,object_separated_memory,334,0.6287425149700598,0.6284978461969613,0.5818181818181818,0.08957357152349249,0.13729008621318545,0.09738171025803502,0
14,extreme,corrupt,object_contour_memory,334,0.625748502994012,0.6255752937168867,0.5909090909090909,0.0833936145947249,0.07452973317294916,0.09381710393986109,0
14,extreme,corrupt,shuffled_object_memory_control,334,0,0,0,0.2711634511960352,0.717737698006808,0.9844274398774165,0
14,extreme,corrupt,oracle,334,1,1,1,0,0,0,0
15,standard,clean,present_only,148,0.5135135135135135,0.5145047762694821,0.4807692307692308,0.08335932934618528,0.024425040361157224,0,0
15,standard,clean,global_scene_memory,148,0.5,0.49769565946036537,0.4444444444444444,0.10075364206867705,0.1801545975007363,0.04578724476667227,0
15,standard,clean,object_separated_memory,148,0.8040540540540541,0.8007541478129713,0.7333333333333333,0.05987372573338876,0.14166937041102295,0.03581756133431704,0
15,standard,clean,object_contour_memory,148,0.8108108108108109,0.8080358639182168,0.7555555555555555,0.0555745443091101,0.10228912318247721,0.030812701417610236,0
15,standard,clean,shuffled_object_memory_control,148,0,0,0,0.3033763527248051,0.8809540942379572,0.9857109635147515,0
15,standard,clean,oracle,148,1,1,1,0,0,0,0
15,standard,corrupt,present_only,148,0.5135135135135135,0.5145047762694821,0.4807692307692308,0.08335932934618528,0.024425040361157224,0,0
15,standard,corrupt,global_scene_memory,148,0.43243243243243246,0.430718954248366,0.39215686274509803,0.1170282301164656,0.22950329991386173,0.10171165953071094,0
15,standard,corrupt,object_separated_memory,148,0.5743243243243243,0.5713256242668008,0.5111111111111111,0.10062358986176427,0.2123559657601794,0.11209903675046097,0
15,standard,corrupt,object_contour_memory,148,0.5878378378378378,0.5842718283894754,0.5111111111111111,0.09150152335731938,0.17915265328486002,0.10535681455884668,0
15,standard,corrupt,shuffled_object_memory_control,148,0,0,0,0.2735324064496113,0.7306533314100347,0.9856518041200348,0
15,standard,corrupt,oracle,148,1,1,1,0,0,0,0
15,hard,clean,present_only,240,0.525,0.5254279593561447,0.5176470588235295,0.08324181046933288,0.0106180966704843,0,0
15,hard,clean,global_scene_memory,240,0.4875,0.4834732021776302,0.3835616438356164,0.10652072712857087,0.2107358907291843,0.060473364253466264,0
15,hard,clean,object_separated_memory,240,0.825,0.8261944537253592,0.8,0.046297221802136204,0.07083045708017754,0.032002203264198684,0
15,hard,clean,object_contour_memory,240,0.8166666666666667,0.8180643724245461,0.8,0.04487161490960135,0.02330305888995059,0.02743155588790113,0
15,hard,clean,shuffled_object_memory_control,240,0,0,0,0.29829285685407386,0.8588973863810282,0.986953522183878,0
15,hard,clean,oracle,240,1,1,1,0,0,0,0
15,hard,corrupt,present_only,240,0.525,0.5254279593561447,0.5176470588235295,0.08324181046933288,0.0106180966704843,0,0
15,hard,corrupt,global_scene_memory,240,0.425,0.4240030659774769,0.3972602739726027,0.12344050765686425,0.22233908115897869,0.14876133279500126,0
15,hard,corrupt,object_separated_memory,240,0.6166666666666667,0.6197251102245108,0.5487804878048781,0.09421726142855107,0.15796401423076897,0.08643601218172062,0
15,hard,corrupt,object_contour_memory,240,0.6041666666666666,0.608318101714458,0.524390243902439,0.08763475037600502,0.10749249758028781,0.08585881803986982,0
15,hard,corrupt,shuffled_object_memory_control,240,0,0,0,0.2809535735896286,0.7657910812867359,0.9844209491383197,0
15,hard,corrupt,oracle,240,1,1,1,0,0,0,0
15,extreme,clean,present_only,324,0.49382716049382713,0.4911532650663086,0.42857142857142855,0.08362060849315582,0.03456117212173293,0,0
15,extreme,clean,global_scene_memory,324,0.5154320987654321,0.5127620966130283,0.4489795918367347,0.10990182116079261,0.20697728660430648,0.07661520166824037,0
15,extreme,clean,object_separated_memory,324,0.7993827160493827,0.8001412237437083,0.7913043478260869,0.0466512984165758,0.06522144880616063,0.032514584588801125,0
15,extreme,clean,object_contour_memory,324,0.808641975308642,0.8088368759176213,0.7927927927927928,0.0455567817614445,0.046601824482027016,0.02775439211159896,0
15,extreme,clean,shuffled_object_memory_control,324,0,0,0,0.29543206458375926,0.8452642232796066,0.9854787734330431,0
15,extreme,clean,oracle,324,1,1,1,0,0,0,0
15,extreme,corrupt,present_only,324,0.49382716049382713,0.4911532650663086,0.42857142857142855,0.08362060849315582,0.03456117212173293,0,0
15,extreme,corrupt,global_scene_memory,324,0.5,0.5009533934999774,0.48695652173913045,0.10803522102685868,0.16603353389361414,0.12947513615182552,0
15,extreme,corrupt,object_separated_memory,324,0.5432098765432098,0.5421403657428502,0.5045045045045045,0.10645102478001357,0.20053403475639148,0.10815580502379454,0
15,extreme,corrupt,object_contour_memory,324,0.5493827160493827,0.5486491815684362,0.5225225225225225,0.09761636252733294,0.14787610374402188,0.10374269240203642,0
15,extreme,corrupt,shuffled_object_memory_control,324,0,0,0,0.27343854072521356,0.7312701496983829,0.9861265489770029,0
15,extreme,corrupt,oracle,324,1,1,1,0,0,0,0
16,standard,clean,present_only,148,0.5,0.4998666133119915,0.4897959183673469,0.08335316859258998,0.01100059127582187,0,0
16,standard,clean,global_scene_memory,148,0.36486486486486486,0.3623032546351874,0.12244897959183673,0.12589114199187704,0.17193773323844733,0.27485246498034316,0
16,standard,clean,object_separated_memory,148,0.8175675675675675,0.8165099373082566,0.7755102040816326,0.05153068282847954,0.1270142053991336,0.053275559803074655,0
16,standard,clean,object_contour_memory,148,0.8243243243243243,0.823312658396692,0.7916666666666666,0.04850546140555264,0.04613404121422509,0.04628281731494873,0
16,standard,clean,shuffled_object_memory_control,148,0,0,0,0.29799725733164917,0.8574816273930348,0.9838575827751455,0
16,standard,clean,oracle,148,1,1,1,0,0,0,0
16,standard,corrupt,present_only,148,0.5,0.4998666133119915,0.4897959183673469,0.08335316859258998,0.01100059127582187,0,0
16,standard,corrupt,global_scene_memory,148,0.46621621621621623,0.4659447112178204,0.3958333333333333,0.128412059523967,0.22549601811364572,0.2090740639344733,0
16,standard,corrupt,object_separated_memory,148,0.6621621621621622,0.6622565692943844,0.6458333333333334,0.08422540714105063,0.1485474207771209,0.09758991951129707,0
16,standard,corrupt,object_contour_memory,148,0.668918918918919,0.6692010137388289,0.6470588235294118,0.07857058972687778,0.09580694890302752,0.09409497044089776,0
16,standard,corrupt,shuffled_object_memory_control,148,0,0,0,0.2735214140972128,0.7258110706286461,0.9860892501471988,0
16,standard,corrupt,oracle,148,1,1,1,0,0,0,0
16,hard,clean,present_only,242,0.5,0.49995107010319756,0.4875,0.08339988106803735,0.015613952385150398,0,0
16,hard,clean,global_scene_memory,242,0.5247933884297521,0.5230459813939302,0.3875,0.09809059384259888,0.13550178094244983,0.06964822122013241,0
16,hard,clean,object_separated_memory,242,0.8388429752066116,0.8382600020334503,0.7848101265822784,0.04337063420358063,0.06551197850668125,0.03307087514465504,0
16,hard,clean,object_contour_memory,242,0.8347107438016529,0.8342439377764221,0.7848101265822784,0.04295364904886571,0.08319492774757709,0.028295561031358663,0
16,hard,clean,shuffled_object_memory_control,242,0,0,0,0.29528771988265157,0.8415644444665787,0.9847301553753249,0
16,hard,clean,oracle,242,1,1,1,0,0,0,0
16,hard,corrupt,present_only,242,0.5,0.49995107010319756,0.4875,0.08339988106803735,0.015613952385150398,0,0
16,hard,corrupt,global_scene_memory,242,0.4669421487603306,0.46532967312287127,0.34177215189873417,0.11819918677892066,0.16715634662515477,0.1925268512697857,0
16,hard,corrupt,object_separated_memory,242,0.5537190082644629,0.5539823852371512,0.5375,0.10595892939735838,0.20104660987758644,0.11131725730298896,0
16,hard,corrupt,object_contour_memory,242,0.5702479338842975,0.5704005897005744,0.55,0.09665500621139511,0.13016143464540636,0.10717375946216504,0
16,hard,corrupt,shuffled_object_memory_control,242,0,0,0,0.2760035644006645,0.7401474620972963,0.9861171541863782,0
16,hard,corrupt,oracle,242,1,1,1,0,0,0,0
16,extreme,clean,present_only,324,0.4876543209876543,0.4875069038355937,0.4716981132075472,0.08414163165005167,0.043989012674308936,0,0
16,extreme,clean,global_scene_memory,324,0.5709876543209876,0.5704188582869592,0.5188679245283019,0.09337679158289987,0.1307536052600617,0.06350933941812825,0
16,extreme,clean,object_separated_memory,324,0.7623456790123457,0.7629046786161934,0.7297297297297297,0.061177177967279665,0.10713976289459506,0.032290656814841674,0
16,extreme,clean,object_contour_memory,324,0.7623456790123457,0.7629046786161934,0.7297297297297297,0.057427592397443876,0.03582628282204052,0.027832427695283733,0
16,extreme,clean,shuffled_object_memory_control,324,0,0,0,0.29772507893095884,0.8578737532421303,0.9848810067254902,0
16,extreme,clean,oracle,324,1,1,1,0,0,0,0
16,extreme,corrupt,present_only,324,0.4876543209876543,0.4875069038355937,0.4716981132075472,0.08414163165005167,0.043989012674308936,0,0
16,extreme,corrupt,global_scene_memory,324,0.4783950617283951,0.47950825097712774,0.38738738738738737,0.1126710631948463,0.18002627760993567,0.16195913881975654,0
16,extreme,corrupt,object_separated_memory,324,0.5864197530864198,0.5866846391445227,0.5514018691588785,0.09917045700470015,0.1690425598547354,0.11748931317701614,0
16,extreme,corrupt,object_contour_memory,324,0.5925925925925926,0.592832296235576,0.5514018691588785,0.09084519384108967,0.15588775565271573,0.11188662401008144,0
16,extreme,corrupt,shuffled_object_memory_control,324,0,0,0,0.2746940315349491,0.7407554508851777,0.9842766172076174,0
16,extreme,corrupt,oracle,324,1,1,1,0,0,0,0
17,standard,clean,present_only,156,0.5576923076923077,0.5578298566644848,0.5471698113207547,0.08257897614505,0.031042664834001865,0,0
17,standard,clean,global_scene_memory,156,0.5384615384615384,0.5379990893309429,0.36538461538461536,0.10530116743414128,0.2440984952344179,0.04279441515710078,0
17,standard,clean,object_separated_memory,156,0.8141025641025641,0.8147950520314561,0.7547169811320755,0.048477606399008874,0.06920285497285682,0.03037854549868757,0
17,standard,clean,object_contour_memory,156,0.8012820512820513,0.8022164356792546,0.7169811320754716,0.047557372202314756,0.05053388880380186,0.0262743750167445,0
