seed,severity,condition,mode,missing_count,missing_accuracy,missing_soft_iou,missing_brier,missing_ece,outside_hallucination_rate
8,hard,clean,shuffled_memory_control,337,0.29673590504451036,0.18413330812295733,0.4226935392109346,0.6343329594716278,0
8,hard,clean,oracle,337,1,1,0,0,0
8,hard,corrupt,present_only,337,0.2878338278931751,0.1978891684589045,0.22498829569805542,0.08874274868340365,0
8,hard,corrupt,last_observation,337,0.4094955489614243,0.2765620532555896,0.2274299578269423,0.16872243163044387,0
8,hard,corrupt,decayed_material_memory,337,0.7299703264094956,0.4608856095097449,0.1370799233019989,0.09003749130622403,0
8,hard,corrupt,contour_material_memory,337,0.7626112759643917,0.4250021036263966,0.12990165653077113,0.10587610810918341,0
8,hard,corrupt,shuffled_memory_control,337,0.35014836795252224,0.21133841838050169,0.3257263377459729,0.4000611996486234,0
8,hard,corrupt,oracle,337,1,1,0,0,0
8,extreme,clean,present_only,441,0.31746031746031744,0.19966026526238564,0.22266091346119452,0.03700654132930847,0
8,extreme,clean,last_observation,441,0.6848072562358276,0.5038917751516184,0.11494226465105407,0.021022433949564236,0
8,extreme,clean,decayed_material_memory,441,0.9909297052154195,0.8687264660430776,0.012423514700625686,0.05873470446686292,0
8,extreme,clean,contour_material_memory,441,0.9909297052154195,0.7526719172716786,0.017486526406314394,0.13189698938245176,0
8,extreme,clean,shuffled_memory_control,441,0.3219954648526077,0.19459946375422646,0.414981839514032,0.6101995358959478,0
8,extreme,clean,oracle,441,1,1,0,0,0
8,extreme,corrupt,present_only,441,0.31746031746031744,0.19966026526238564,0.22266091346119452,0.03700654132930847,0
8,extreme,corrupt,last_observation,441,0.5487528344671202,0.3793243734711178,0.21880041298143477,0.21557633620210845,0
8,extreme,corrupt,decayed_material_memory,441,0.8435374149659864,0.49072998813946356,0.09512491028395648,0.14876665337595701,0
8,extreme,corrupt,contour_material_memory,441,0.8616780045351474,0.4493545424966228,0.0984321745972021,0.2136852189969145,0
8,extreme,corrupt,shuffled_memory_control,441,0.3333333333333333,0.19543994897607683,0.31598746051457177,0.3614374282566958,0
8,extreme,corrupt,oracle,441,1,1,0,0,0
9,standard,clean,present_only,227,0.27312775330396477,0.1975858737880212,0.22352591136878106,0.06727271783855587,0
9,standard,clean,last_observation,227,0.5594713656387665,0.432503670773428,0.13238013776731616,0.05116151159954986,0
9,standard,clean,decayed_material_memory,227,0.9911894273127754,0.8586189721762477,0.01154993345878447,0.06350704059399634,0
9,standard,clean,contour_material_memory,227,0.9911894273127754,0.7536342579128493,0.016518417819765555,0.13184531111642664,0
9,standard,clean,shuffled_memory_control,227,0.3436123348017621,0.1913311327758563,0.40802318639893437,0.585081793597404,0
9,standard,clean,oracle,227,1,1,0,0,0
9,standard,corrupt,present_only,227,0.27312775330396477,0.1975858737880212,0.22352591136878106,0.06727271783855587,0
9,standard,corrupt,last_observation,227,0.6387665198237885,0.46496566791510613,0.24082232011747431,0.3612334801762115,0
9,standard,corrupt,decayed_material_memory,227,0.8325991189427313,0.46118260581101306,0.10052559516092532,0.17444170854599125,0
9,standard,corrupt,contour_material_memory,227,0.8370044052863436,0.42756763195495334,0.1026749426890727,0.22230477012930933,0
9,standard,corrupt,shuffled_memory_control,227,0.34801762114537443,0.20513536260931095,0.29287478082530854,0.32175699417503034,0
9,standard,corrupt,oracle,227,1,1,0,0,0
9,hard,clean,present_only,358,0.29608938547486036,0.1990697192260684,0.2228866350526185,0.04632969459328068,0
9,hard,clean,last_observation,358,0.5502793296089385,0.41824402210145367,0.14715983970755891,0.07684657333472837,0
9,hard,clean,decayed_material_memory,358,0.9860335195530726,0.8552765395214421,0.013708929266478377,0.06293130563411126,0
9,hard,clean,contour_material_memory,358,0.9916201117318436,0.7487866997333349,0.01852700973137027,0.13223237742073785,0
9,hard,clean,shuffled_memory_control,358,0.3547486033519553,0.21231170696534374,0.39310015714243757,0.5739402027457767,0
9,hard,clean,oracle,358,1,1,0,0,0
9,hard,corrupt,present_only,358,0.29608938547486036,0.1990697192260684,0.2228866350526185,0.04632969459328068,0
9,hard,corrupt,last_observation,358,0.42178770949720673,0.2861407913054352,0.24746349652595317,0.21635910271906125,0
9,hard,corrupt,decayed_material_memory,358,0.7905027932960894,0.457793413704025,0.1136980848599127,0.11026907359541778,0
9,hard,corrupt,contour_material_memory,358,0.8072625698324022,0.42304050484497696,0.11357589406938605,0.1672731698999272,0
9,hard,corrupt,shuffled_memory_control,358,0.34916201117318435,0.2013781922863759,0.30877932081879716,0.33702501094028137,0
9,hard,corrupt,oracle,358,1,1,0,0,0
9,extreme,clean,present_only,468,0.3504273504273504,0.20005647788022649,0.22214776558486968,0.01197046973614102,0
9,extreme,clean,last_observation,468,0.6602564102564102,0.44850325257579576,0.13666285224467384,0.057960129486014325,0
9,extreme,clean,decayed_material_memory,468,0.9914529914529915,0.8589869915870937,0.012550849150619138,0.07047952408249158,0
9,extreme,clean,contour_material_memory,468,0.9957264957264957,0.7509339238499401,0.017308305540118585,0.13754101425326282,0
9,extreme,clean,shuffled_memory_control,468,0.33547008547008544,0.20293895435688578,0.40334638055246264,0.594050390447423,0
9,extreme,clean,oracle,468,1,1,0,0,0
9,extreme,corrupt,present_only,468,0.3504273504273504,0.20005647788022649,0.22214776558486968,0.01197046973614102,0
9,extreme,corrupt,last_observation,468,0.4594017094017094,0.29814053872813867,0.23008755064082537,0.16730128787349607,0
9,extreme,corrupt,decayed_material_memory,468,0.7970085470085471,0.4836005359620663,0.10398031044109313,0.0980023667514568,0
9,extreme,corrupt,contour_material_memory,468,0.811965811965812,0.4465553655352103,0.10428791529893734,0.15270508510104724,0
9,extreme,corrupt,shuffled_memory_control,468,0.33760683760683763,0.2021633158366429,0.3143499101347927,0.3685744804577069,0
9,extreme,corrupt,oracle,468,1,1,0,0,0
10,standard,clean,present_only,233,0.31759656652360513,0.19974648896808142,0.22244395376533554,0.021874089402747487,0
10,standard,clean,last_observation,233,0.36909871244635195,0.2354076304676843,0.20605230760945845,0.018565071588378723,0
10,standard,clean,decayed_material_memory,233,1,0.8793172141503923,0.009029025120494145,0.06403205538863256,0
10,standard,clean,contour_material_memory,233,1,0.7661561481279421,0.014105297867563975,0.13216043142012499,0
10,standard,clean,shuffled_memory_control,233,0.3605150214592275,0.2202390844124361,0.39248492861605444,0.5754529231521406,0
10,standard,clean,oracle,233,1,1,0,0,0
10,standard,corrupt,present_only,233,0.31759656652360513,0.19974648896808142,0.22244395376533554,0.021874089402747487,0
10,standard,corrupt,last_observation,233,0.6566523605150214,0.48621634541035746,0.2251148903264977,0.33177101596724573,0
10,standard,corrupt,decayed_material_memory,233,0.8369098712446352,0.4737216892714881,0.09797474331713925,0.1572084713884037,0
10,standard,corrupt,contour_material_memory,233,0.8369098712446352,0.43715972887412224,0.10101983722345848,0.2014392045693184,0
10,standard,corrupt,shuffled_memory_control,233,0.2918454935622318,0.1878483626768702,0.31540918484979763,0.3886956785848786,0
10,standard,corrupt,oracle,233,1,1,0,0,0
10,hard,clean,present_only,366,0.319672131147541,0.19955672102692812,0.22293027277078561,0.03687844928363543,0
10,hard,clean,last_observation,366,0.7704918032786885,0.6384092960066566,0.09360937015246285,0.07479904666104825,0
10,hard,clean,decayed_material_memory,366,0.9972677595628415,0.8743915625457149,0.009355155984147418,0.0662809743384089,0
10,hard,clean,contour_material_memory,366,0.9972677595628415,0.76284603169263,0.014708889973281103,0.1336692165431911,0
10,hard,clean,shuffled_memory_control,366,0.33879781420765026,0.1982572716558004,0.4107749645650284,0.5976534518910989,0
10,hard,clean,oracle,366,1,1,0,0,0
10,hard,corrupt,present_only,366,0.319672131147541,0.19955672102692812,0.22293027277078561,0.03687844928363543,0
10,hard,corrupt,last_observation,366,0.49453551912568305,0.32144186179625533,0.22236865947113363,0.15736889323872402,0
10,hard,corrupt,decayed_material_memory,366,0.7295081967213115,0.4558829802480724,0.13799600010361046,0.08793470553743182,0
10,hard,corrupt,contour_material_memory,366,0.7431693989071039,0.42250961349917837,0.13056146246284278,0.10206654493914549,0
10,hard,corrupt,shuffled_memory_control,366,0.2786885245901639,0.17118151985029084,0.36061651890103263,0.45835716892641387,0
10,hard,corrupt,oracle,366,1,1,0,0,0
10,extreme,clean,present_only,480,0.33125,0.19953170448489174,0.2230675555555564,0.018083333333333895,0
10,extreme,clean,last_observation,480,0.7770833333333333,0.6533873312797204,0.07871857777777752,0.04398333333333343,0
10,extreme,clean,decayed_material_memory,480,0.9958333333333333,0.8623870100108778,0.011945768660045293,0.0728267674339241,0
10,extreme,clean,contour_material_memory,480,0.9958333333333333,0.7548241416962709,0.016906454621510893,0.13675472899826074,0
10,extreme,clean,shuffled_memory_control,480,0.35,0.20996747044346842,0.3983522310842379,0.5813398992327439,0
10,extreme,clean,oracle,480,1,1,0,0,0
10,extreme,corrupt,present_only,480,0.33125,0.19953170448489174,0.2230675555555564,0.018083333333333895,0
10,extreme,corrupt,last_observation,480,0.5875,0.4168098504188313,0.23886361481481566,0.30812222222222224,0
10,extreme,corrupt,decayed_material_memory,480,0.8,0.4706142768680272,0.10261293039430457,0.12868063756418813,0
10,extreme,corrupt,contour_material_memory,480,0.8229166666666666,0.4346208055006244,0.1045575523675794,0.18468507227468206,0
10,extreme,corrupt,shuffled_memory_control,480,0.32083333333333336,0.19332044670826098,0.3132027294993189,0.36623459641492884,0
10,extreme,corrupt,oracle,480,1,1,0,0,0
11,standard,clean,present_only,222,0.28378378378378377,0.1978784126764764,0.22458338085837434,0.07534559952939601,0
11,standard,clean,last_observation,222,0.4774774774774775,0.3409570275736183,0.17096918947257192,0.0750678126736174,0
11,standard,clean,decayed_material_memory,222,1,0.8687794187147774,0.00932669174658008,0.0698870181309862,0
11,standard,clean,contour_material_memory,222,0.9954954954954955,0.7547376990643194,0.015063907605985968,0.1387564916320231,0
11,standard,clean,shuffled_memory_control,222,0.32432432432432434,0.18690430996157215,0.41699333239621705,0.605788657544689,0
11,standard,clean,oracle,222,1,1,0,0,0
11,standard,corrupt,present_only,222,0.28378378378378377,0.1978784126764764,0.22458338085837434,0.07534559952939601,0
11,standard,corrupt,last_observation,222,0.481981981981982,0.33367463495007005,0.2295182353390151,0.22067714631197127,0
11,standard,corrupt,decayed_material_memory,222,0.8693693693693694,0.47948849349249945,0.09231492098379204,0.19306444069173465,0
11,standard,corrupt,contour_material_memory,222,0.8918918918918919,0.4403469762370788,0.09706747337754715,0.25911463722312206,0
11,standard,corrupt,shuffled_memory_control,222,0.3153153153153153,0.19125883131038032,0.3098954669252798,0.36999862237132863,0
11,standard,corrupt,oracle,222,1,1,0,0,0
11,hard,clean,present_only,349,0.3123209169054441,0.19952133955550252,0.22288968699695894,0.04195482480485213,0
11,hard,clean,last_observation,349,0.6303724928366762,0.4685751065097687,0.13212994188921556,0.0532411227291137,0
11,hard,clean,decayed_material_memory,349,0.9856733524355301,0.8514588528224444,0.014552470150776093,0.06294762118722713,0
11,hard,clean,contour_material_memory,349,0.9885386819484241,0.7402464308797866,0.019590470924993636,0.1353370748518577,0
11,hard,clean,shuffled_memory_control,349,0.3524355300859599,0.20806311504418265,0.39805701946771505,0.5710986944259755,0
11,hard,clean,oracle,349,1,1,0,0,0
11,hard,corrupt,present_only,349,0.3123209169054441,0.19952133955550252,0.22288968699695894,0.04195482480485213,0
11,hard,corrupt,last_observation,349,0.5616045845272206,0.4046737401637241,0.22199474405525196,0.26077498912374913,0
11,hard,corrupt,decayed_material_memory,349,0.7793696275071633,0.4734530080605239,0.11260525064686616,0.08197526761481387,0
11,hard,corrupt,contour_material_memory,349,0.7851002865329513,0.4345982396438344,0.11220474080319824,0.13874834092052069,0
11,hard,corrupt,shuffled_memory_control,349,0.2979942693409742,0.18817969011589364,0.32983461030674,0.40892769429788717,0
11,hard,corrupt,oracle,349,1,1,0,0,0
11,extreme,clean,present_only,456,0.3267543859649123,0.19952392033337837,0.2230884730648893,0.032577090358208216,0
11,extreme,clean,last_observation,456,0.6293859649122807,0.4657004285295654,0.13013658367746694,0.044659873918780596,0
11,extreme,clean,decayed_material_memory,456,0.9978070175438597,0.859767259584078,0.01129459812442006,0.07201858042122977,0
11,extreme,clean,contour_material_memory,456,0.9978070175438597,0.7473146915461211,0.01705411103165987,0.1414147768722576,0
11,extreme,clean,shuffled_memory_control,456,0.27631578947368424,0.16150076181924228,0.4422126408881491,0.6519575531654365,0
11,extreme,clean,oracle,456,1,1,0,0,0
11,extreme,corrupt,present_only,456,0.3267543859649123,0.19952392033337837,0.2230884730648893,0.032577090358208216,0
11,extreme,corrupt,last_observation,456,0.5614035087719298,0.3961440915066825,0.22743875067489377,0.2629746371499782,0
11,extreme,corrupt,decayed_material_memory,456,0.7894736842105263,0.4643101487343298,0.10883561608999577,0.11050090237882401,0
11,extreme,corrupt,contour_material_memory,456,0.8070175438596491,0.4272654103210715,0.11025571126493916,0.16662386896336656,0
11,extreme,corrupt,shuffled_memory_control,456,0.3333333333333333,0.19502104332443995,0.3140497737766603,0.3547187237897375,0
11,extreme,corrupt,oracle,456,1,1,0,0,0
12,standard,clean,present_only,206,0.32038834951456313,0.19964068312918093,0.22282895893888013,0.034618152436020955,0
12,standard,clean,last_observation,206,0.39805825242718446,0.26166018353281606,0.19711507570636175,0.041486232277449325,0
12,standard,clean,decayed_material_memory,206,0.9951456310679612,0.8724988329860901,0.010003948176676195,0.06196108791696787,0
12,standard,clean,contour_material_memory,206,0.9951456310679612,0.7564067532127025,0.01568604333887317,0.13300507075780812,0
12,standard,clean,shuffled_memory_control,206,0.38349514563106796,0.23774033841494213,0.3753739964505672,0.5496893975199258,0
12,standard,clean,oracle,206,1,1,0,0,0
12,standard,corrupt,present_only,206,0.32038834951456313,0.19964068312918093,0.22282895893888013,0.034618152436020955,0
12,standard,corrupt,last_observation,206,0.32038834951456313,0.19964068312918093,0.22282895893888013,0.034618152436020955,0
12,standard,corrupt,decayed_material_memory,206,0.7378640776699029,0.45400903265767883,0.11405646307904785,0.07957866948433988,0
12,standard,corrupt,contour_material_memory,206,0.7475728155339806,0.4196054013379575,0.11462311260480758,0.13374907571177994,0
12,standard,corrupt,shuffled_memory_control,206,0.28640776699029125,0.1779926209411129,0.32930758154363843,0.39572051508694855,0
12,standard,corrupt,oracle,206,1,1,0,0,0
12,hard,clean,present_only,324,0.32098765432098764,0.19921016315764808,0.2236967644768248,0.048618349431360786,0
12,hard,clean,last_observation,324,0.654320987654321,0.4749111039444831,0.1217836200320164,0.016862390846130712,0
12,hard,clean,decayed_material_memory,324,0.9938271604938271,0.8695705306993476,0.01078278304885554,0.06598696750780829,0
12,hard,clean,contour_material_memory,324,0.9938271604938271,0.7536126977073364,0.016271702735950824,0.13590654922128723,0
12,hard,clean,shuffled_memory_control,324,0.31790123456790126,0.1924742330447948,0.4165634692092275,0.6169271454461125,0
12,hard,clean,oracle,324,1,1,0,0,0
12,hard,corrupt,present_only,324,0.32098765432098764,0.19921016315764808,0.2236967644768248,0.048618349431360786,0
12,hard,corrupt,last_observation,324,0.6450617283950617,0.48883978747182216,0.2134010646724385,0.3101880805132837,0
12,hard,corrupt,decayed_material_memory,324,0.8271604938271605,0.4865196742813848,0.09807840124664938,0.13110541943028348,0
12,hard,corrupt,contour_material_memory,324,0.8395061728395061,0.4456597976111886,0.10059392302003106,0.1971686855792392,0
12,hard,corrupt,shuffled_memory_control,324,0.3333333333333333,0.20113032328245647,0.31145907634658776,0.36889458056971636,0
12,hard,corrupt,oracle,324,1,1,0,0,0
12,extreme,clean,present_only,424,0.3231132075471698,0.1986008039488382,0.2244178282197411,0.04625616182219694,0
12,extreme,clean,last_observation,424,0.5660377358490566,0.3983377057349167,0.153685344361869,0.05469148393676569,0
12,extreme,clean,decayed_material_memory,424,0.9811320754716981,0.8577094940550065,0.01516356033970988,0.05434459560495792,0
12,extreme,clean,contour_material_memory,424,0.9811320754716981,0.7450516319882724,0.01995962564978542,0.12754387801131323,0
12,extreme,clean,shuffled_memory_control,424,0.3443396226415094,0.20211084537558854,0.40611272337913645,0.5842190935763737,0
12,extreme,clean,oracle,424,1,1,0,0,0
12,extreme,corrupt,present_only,424,0.3231132075471698,0.1986008039488382,0.2244178282197411,0.04625616182219694,0
12,extreme,corrupt,last_observation,424,0.5919811320754716,0.4151649373263493,0.2337116424033529,0.2890319564847867,0
12,extreme,corrupt,decayed_material_memory,424,0.7948113207547169,0.4773511779154893,0.10532289231405359,0.09724100789129231,0
12,extreme,corrupt,contour_material_memory,424,0.8066037735849056,0.43880908170743815,0.10675559760884205,0.15648438404347317,0
12,extreme,corrupt,shuffled_memory_control,424,0.3160377358490566,0.19181051911433125,0.32108608296032803,0.39084455071340085,0
12,extreme,corrupt,oracle,424,1,1,0,0,0
13,standard,clean,present_only,202,0.3613861386138614,0.19917391869743126,0.22271404464600114,0.005860173234367438,0
13,standard,clean,last_observation,202,0.900990099009901,0.7841356496938717,0.05781995342411638,0.07371030045747587,0
13,standard,clean,decayed_material_memory,202,0.9900990099009901,0.8618173675071192,0.011570687351078099,0.06489313220015895,0
13,standard,clean,contour_material_memory,202,0.9900990099009901,0.748215773287722,0.017386694608971194,0.13741759214018295,0
13,standard,clean,shuffled_memory_control,202,0.36633663366336633,0.22182233423976597,0.3846832872840312,0.568770234136475,0
13,standard,clean,oracle,202,1,1,0,0,0
13,standard,corrupt,present_only,202,0.3613861386138614,0.19917391869743126,0.22271404464600114,0.005860173234367438,0
13,standard,corrupt,last_observation,202,0.4504950495049505,0.27095525885646254,0.22074575237013438,0.09452083690393033,0
13,standard,corrupt,decayed_material_memory,202,0.7425742574257426,0.46296116345210786,0.1254963912290007,0.10644023717294043,0
13,standard,corrupt,contour_material_memory,202,0.7425742574257426,0.42426110106612264,0.12304658234370368,0.1136519237332028,0
13,standard,corrupt,shuffled_memory_control,202,0.3069306930693069,0.18233671438434532,0.3432098915720633,0.41116442103735706,0
13,standard,corrupt,oracle,202,1,1,0,0,0
13,hard,clean,present_only,317,0.3627760252365931,0.20009006642252236,0.22184891631314,0.011528424468840559,0
13,hard,clean,last_observation,317,0.6908517350157729,0.5395891254532599,0.11104303316872245,0.05333107285794726,0
13,hard,clean,decayed_material_memory,317,0.9747634069400631,0.8519695561824489,0.015380469007491552,0.04799899205726151,0
13,hard,clean,contour_material_memory,317,0.9779179810725552,0.7379287191092438,0.020276552166624127,0.12645922683842878,0
13,hard,clean,shuffled_memory_control,317,0.3470031545741325,0.2120662032647238,0.3951903891256879,0.5797681905824454,0
13,hard,clean,oracle,317,1,1,0,0,0
13,hard,corrupt,present_only,317,0.3627760252365931,0.20009006642252236,0.22184891631314,0.011528424468840559,0
13,hard,corrupt,last_observation,317,0.5205047318611987,0.35310743002318884,0.2482614508784876,0.27688805197478744,0
13,hard,corrupt,decayed_material_memory,317,0.7318611987381703,0.45818777120123527,0.12016809391659183,0.12520482062169636,0
13,hard,corrupt,contour_material_memory,317,0.7728706624605678,0.42100566733026734,0.11895144725908427,0.11828057121121949,0
13,hard,corrupt,shuffled_memory_control,317,0.334384858044164,0.1922873653884208,0.3240828959341682,0.3740707838893416,0
13,hard,corrupt,oracle,317,1,1,0,0,0
13,extreme,clean,present_only,415,0.35180722891566263,0.20005203938344426,0.2223036905016506,0.02050046339202627,0
13,extreme,clean,last_observation,415,0.7180722891566265,0.5638530387475434,0.10915410565338292,0.06563855421686766,0
13,extreme,clean,decayed_material_memory,415,0.9710843373493976,0.8413016149126676,0.017427804285058753,0.05217113933660417,0
13,extreme,clean,contour_material_memory,415,0.9783132530120482,0.7304227795235896,0.022522568542017944,0.13187281934514186,0
13,extreme,clean,shuffled_memory_control,415,0.3397590361445783,0.19848436868686425,0.40561437449698085,0.5791541618682147,0
13,extreme,clean,oracle,415,1,1,0,0,0
13,extreme,corrupt,present_only,415,0.35180722891566263,0.20005203938344426,0.2223036905016506,0.02050046339202627,0
13,extreme,corrupt,last_observation,415,0.43132530120481927,0.2533206685117851,0.23008607590123747,0.09420574606116963,0
13,extreme,corrupt,decayed_material_memory,415,0.7759036144578313,0.4672132120014549,0.11277666101539571,0.08342867810653634,0
13,extreme,corrupt,contour_material_memory,415,0.7951807228915663,0.42865794920783956,0.1132400626471882,0.14626380071037787,0
13,extreme,corrupt,shuffled_memory_control,415,0.3180722891566265,0.18575201547835865,0.3286134468987787,0.3869654449271541,0
13,extreme,corrupt,oracle,415,1,1,0,0,0
14,standard,clean,present_only,209,0.3397129186602871,0.19985436403646817,0.2222780593651418,0.017521396320507476,0
14,standard,clean,last_observation,209,0.9569377990430622,0.9164502164502165,0.028708133971291867,0.0430622009569378,0
14,standard,clean,decayed_material_memory,209,0.9904306220095693,0.8639073311848854,0.011771565598093253,0.06177583353831291,0
14,standard,clean,contour_material_memory,209,0.9904306220095693,0.7470496064318425,0.01743940843524105,0.138241892339768,0
14,standard,clean,shuffled_memory_control,209,0.3062200956937799,0.18702117448183386,0.41920837169478387,0.6224346927774769,0
14,standard,clean,oracle,209,1,1,0,0,0
14,standard,corrupt,present_only,209,0.3397129186602871,0.19985436403646817,0.2222780593651418,0.017521396320507476,0
14,standard,corrupt,last_observation,209,0.6267942583732058,0.4575831231368952,0.24880382775119617,0.3732057416267942,0
14,standard,corrupt,decayed_material_memory,209,0.8373205741626795,0.4675585745171886,0.09393450842225795,0.1976803681435208,0
14,standard,corrupt,contour_material_memory,209,0.8421052631578947,0.4294639882048905,0.10005790695780918,0.24209050313697084,0
14,standard,corrupt,shuffled_memory_control,209,0.3397129186602871,0.2013456488885682,0.29485344435213967,0.323282470757008,0
14,standard,corrupt,oracle,209,1,1,0,0,0
14,hard,clean,present_only,329,0.3525835866261398,0.1998623268059656,0.22247579340636656,0.0032305367185621603,0
14,hard,clean,last_observation,329,0.8936170212765957,0.7918470281060607,0.05816618704762772,0.06647039985617091,0
14,hard,clean,decayed_material_memory,329,0.9908814589665653,0.840875985231837,0.01645392239268434,0.07384324753970509,0
14,hard,clean,contour_material_memory,329,0.9878419452887538,0.7289138610408843,0.021847286641951784,0.14161736412470607,0
14,hard,clean,shuffled_memory_control,329,0.3282674772036474,0.20558643426920675,0.39806121999129973,0.5887707342232132,0
14,hard,clean,oracle,329,1,1,0,0,0
14,hard,corrupt,present_only,329,0.3525835866261398,0.1998623268059656,0.22247579340636656,0.0032305367185621603,0
14,hard,corrupt,last_observation,329,0.4376899696048632,0.27326066387007775,0.2462011167713336,0.16756653501059102,0
14,hard,corrupt,decayed_material_memory,329,0.7386018237082067,0.4542087419559342,0.14296119717338915,0.1356508946101036,0
14,hard,corrupt,contour_material_memory,329,0.7507598784194529,0.41802379097817055,0.1359527820170599,0.13727398736164736,0
14,hard,corrupt,shuffled_memory_control,329,0.3221884498480243,0.20119509419891857,0.33573477284745895,0.4271776965300192,0
14,hard,corrupt,oracle,329,1,1,0,0,0
14,extreme,clean,present_only,431,0.3433874709976798,0.19967547326505022,0.22281007222071159,0.027532410307958888,0
14,extreme,clean,last_observation,431,0.7911832946635731,0.6540377104383096,0.08845159884097188,0.06431802378018142,0
14,extreme,clean,decayed_material_memory,431,0.9953596287703016,0.8545073671811254,0.013316030716886907,0.0748529273613239,0
14,extreme,clean,contour_material_memory,431,0.9930394431554525,0.741864553540807,0.018731038588276155,0.142419056357065,0
14,extreme,clean,shuffled_memory_control,431,0.27610208816705334,0.1619148010867817,0.4416775240321024,0.6462074167216981,0
14,extreme,clean,oracle,431,1,1,0,0,0
14,extreme,corrupt,present_only,431,0.3433874709976798,0.19967547326505022,0.22281007222071159,0.027532410307958888,0
14,extreme,corrupt,last_observation,431,0.4408352668213457,0.2685878516370996,0.24035436017762918,0.15048159342361675,0
14,extreme,corrupt,decayed_material_memory,431,0.8236658932714617,0.4741443996952179,0.10382412595285123,0.1565816926008049,0
14,extreme,corrupt,contour_material_memory,431,0.8259860788863109,0.43553075392595736,0.10604148877493914,0.18208714126627287,0
14,extreme,corrupt,shuffled_memory_control,431,0.3294663573085847,0.19366809593684806,0.3164484959211257,0.36209464892457743,0
14,extreme,corrupt,oracle,431,1,1,0,0,0
15,standard,clean,present_only,222,0.33783783783783783,0.19984733218595208,0.22259159655523303,0.019737919737920995,0
15,standard,clean,last_observation,222,0.5900900900900901,0.3871465667554365,0.1487217200671742,0.021594321594320884,0
15,standard,clean,decayed_material_memory,222,0.9819819819819819,0.8822367155795346,0.011650553545650236,0.04577058497902782,0
15,standard,clean,contour_material_memory,222,0.9864864864864865,0.7725951128315313,0.01566804767678567,0.11687678198420594,0
15,standard,clean,shuffled_memory_control,222,0.32432432432432434,0.19180192264592463,0.4219402890518653,0.6208960816876409,0
15,standard,clean,oracle,222,1,1,0,0,0
15,standard,corrupt,present_only,222,0.33783783783783783,0.19984733218595208,0.22259159655523303,0.019737919737920995,0
15,standard,corrupt,last_observation,222,0.4369369369369369,0.26192481154764846,0.2340375152011517,0.12260442260442178,0
15,standard,corrupt,decayed_material_memory,222,0.8018018018018018,0.4735255070460349,0.10314809006149883,0.1106302709756633,0
15,standard,corrupt,contour_material_memory,222,0.8153153153153153,0.43667013521086334,0.10462414769924774,0.17121965078577225,0
15,standard,corrupt,shuffled_memory_control,222,0.3063063063063063,0.19047494604445714,0.31840895662097884,0.3848652245198321,0
15,standard,corrupt,oracle,222,1,1,0,0,0
15,hard,clean,present_only,348,0.31896551724137934,0.19981032518665218,0.22239855922481508,0.03181982307275416,0
15,hard,clean,last_observation,348,0.6091954022988506,0.46637934380520346,0.12716229442272017,0.05500391165673617,0
15,hard,clean,decayed_material_memory,348,0.9971264367816092,0.8699741460626317,0.009948462207486864,0.06578693861155466,0
15,hard,clean,contour_material_memory,348,0.9971264367816092,0.760331153707749,0.015087215388437087,0.13266311551536752,0
15,hard,clean,shuffled_memory_control,348,0.3448275862068966,0.21004946089763,0.398604277805764,0.5865119119631572,0
15,hard,clean,oracle,348,1,1,0,0,0
15,hard,corrupt,present_only,348,0.31896551724137934,0.19981032518665218,0.22239855922481508,0.03181982307275416,0
15,hard,corrupt,last_observation,348,0.3850574712643678,0.2500684068636768,0.23757940022523696,0.13922489017271297,0
15,hard,corrupt,decayed_material_memory,348,0.7758620689655172,0.47737167048525203,0.11095281170863318,0.0933124795971388,0
15,hard,corrupt,contour_material_memory,348,0.7873563218390804,0.44067293109005634,0.10988069962393901,0.1226781504701839,0
15,hard,corrupt,shuffled_memory_control,348,0.3132183908045977,0.18729596913924326,0.33143604706726454,0.4016778692465678,0
15,hard,corrupt,oracle,348,1,1,0,0,0
15,extreme,clean,present_only,456,0.34210526315789475,0.1997307429374022,0.22299714519450933,0.030443756449950066,0
15,extreme,clean,last_observation,456,0.5855263157894737,0.4071356832025179,0.14837482980808456,0.03882868937048582,0
15,extreme,clean,decayed_material_memory,456,0.993421052631579,0.8742541214702557,0.010047057259118433,0.06319661396215155,0
15,extreme,clean,contour_material_memory,456,0.993421052631579,0.7621894943117331,0.015274826515723688,0.13228334114377627,0
15,extreme,clean,shuffled_memory_control,456,0.31140350877192985,0.18421782800929046,0.42454010025920147,0.6220045738474755,0
15,extreme,clean,oracle,456,1,1,0,0,0
15,extreme,corrupt,present_only,456,0.34210526315789475,0.1997307429374022,0.22299714519450933,0.030443756449950066,0
15,extreme,corrupt,last_observation,456,0.4649122807017544,0.29971258871172196,0.22028935413174658,0.14293085655314847,0
15,extreme,corrupt,decayed_material_memory,456,0.8070175438596491,0.5005433700294954,0.09776976141307477,0.10502303761047485,0
15,extreme,corrupt,contour_material_memory,456,0.8223684210526315,0.45954507313523285,0.0989022240721905,0.1587799075260122,0
15,extreme,corrupt,shuffled_memory_control,456,0.3508771929824561,0.21952113717350485,0.3024514325392928,0.36194251785621423,0
15,extreme,corrupt,oracle,456,1,1,0,0,0
16,standard,clean,present_only,208,0.3173076923076923,0.19922972858936508,0.22237956188799088,0.03236972704714691,0
